location,total_sqft,BHK,bath,price
Whitefield,1485.0,2,2.0,96.51
Whitefield,1755.0,3,3.0,101.0
Whitefield,2225.0,3,3.0,149.0
Whitefield,1250.0,2,2.0,82.0
Whitefield,605.0,1,1.0,40.0
Whitefield,2210.0,3,3.0,156.0
Whitefield,1173.0,2,2.0,78.2
Whitefield,1740.0,3,4.0,130.0
Whitefield,1216.0,2,2.0,75.0
Whitefield,1655.0,3,3.0,120.0
Whitefield,4003.0,4,6.0,300.0
Whitefield,1180.0,2,2.0,70.0
Whitefield,2023.0,3,4.0,130.0
Whitefield,2134.0,3,4.0,118.0
Whitefield,905.0,1,1.0,60.0
Whitefield,1452.0,3,3.0,90.0
Whitefield,2850.0,4,5.0,240.0
Whitefield,2830.0,4,5.0,190.0
Whitefield,1295.0,2,2.0,78.5
Whitefield,840.0,1,1.0,57.6
Whitefield,640.0,1,1.0,19.83
Whitefield,1991.0,3,3.0,104.0
Whitefield,1655.0,3,3.0,97.0
Whitefield,1850.0,3,3.0,150.0
Whitefield,1200.0,3,3.0,67.77
Whitefield,1290.0,2,2.0,90.0
Whitefield,1216.0,2,2.0,75.0
Whitefield,1356.0,2,2.0,94.84
Whitefield,1338.0,2,2.0,103.0
Whitefield,3450.0,3,4.0,208.0
Whitefield,1267.0,2,2.0,90.33
Whitefield,2400.0,4,4.0,143.0
Whitefield,1836.0,3,3.0,125.0
Whitefield,3596.0,3,3.0,200.0
Whitefield,1275.0,3,2.0,65.0
Whitefield,1216.0,2,2.0,82.0
Whitefield,1495.0,2,3.0,88.0
Whitefield,1564.0,3,3.0,103.0
Whitefield,1585.0,3,3.0,84.0
Whitefield,1558.0,3,3.0,90.0
Whitefield,1216.0,2,2.0,75.0
Whitefield,1704.0,3,3.0,120.0
Whitefield,1300.0,2,2.0,78.0
Whitefield,1570.0,3,3.0,88.0
Whitefield,1216.0,2,2.0,84.03
Whitefield,1216.0,2,2.0,72.5
Whitefield,2025.0,3,4.0,115.0
Whitefield,1346.0,3,2.0,100.0
Whitefield,2990.0,4,3.0,198.0
Whitefield,1720.0,3,3.0,98.97
Whitefield,1600.0,3,3.0,95.0
Whitefield,1655.0,3,3.0,108.0
Whitefield,1740.0,3,3.0,95.0
Whitefield,1350.0,2,2.0,88.0
Whitefield,1216.0,2,2.0,80.0
Whitefield,2900.0,4,4.0,225.0
Whitefield,1340.0,2,2.0,101.0
Whitefield,1500.0,3,3.0,78.57
Whitefield,1626.0,3,3.0,85.0
Whitefield,1100.0,2,2.0,65.0
Whitefield,1270.0,3,2.0,65.0
Whitefield,3117.0,3,3.0,261.0
Whitefield,1216.0,2,2.0,73.0
Whitefield,3150.0,3,3.0,290.0
Whitefield,2956.0,4,5.0,234.0
Whitefield,2247.0,3,3.0,145.0
Whitefield,3940.0,4,5.0,265.0
Whitefield,1180.0,2,2.0,77.0
Whitefield,2140.0,3,3.0,139.0
Whitefield,1314.0,2,2.0,84.0
Whitefield,1431.0,3,3.0,85.0
Whitefield,524.0,1,1.0,29.0
Whitefield,2830.0,4,4.0,161.0
Whitefield,2135.0,4,3.0,149.0
Whitefield,3075.0,4,2.0,188.0
Whitefield,1760.0,3,3.0,160.0
Whitefield,1655.0,3,3.0,110.0
Whitefield,840.0,1,1.0,57.0
Whitefield,1725.0,3,3.0,106.0
Whitefield,516.0,1,1.0,39.0
Whitefield,6000.0,4,4.0,410.0
Whitefield,1639.0,3,3.0,107.0
Whitefield,1820.0,3,3.0,113.0
Whitefield,3565.0,4,4.0,218.0
Whitefield,3410.0,4,5.0,253.0
Whitefield,4500.0,4,4.0,330.0
Whitefield,1250.0,2,2.0,85.0
Whitefield,1277.0,2,2.0,77.0
Whitefield,1820.0,3,3.0,140.0
Whitefield,3453.0,4,4.0,247.0
Whitefield,2280.0,3,4.0,125.0
Whitefield,2882.0,4,5.0,200.0
Whitefield,1639.5,3,3.0,92.63
Whitefield,1190.0,2,2.0,70.0
Whitefield,1270.0,2,2.0,94.0
Whitefield,1220.0,2,2.0,89.0
Whitefield,3758.0,3,3.0,300.0
Whitefield,1216.0,2,2.0,72.0
Whitefield,5400.0,4,5.0,475.0
Whitefield,1396.0,3,3.0,74.0
Whitefield,1615.0,3,3.0,96.9
Whitefield,1200.0,2,2.0,70.0
Whitefield,1216.0,2,2.0,75.0
Whitefield,2321.0,3,4.0,157.0
Whitefield,1224.0,2,2.0,75.0
Whitefield,1655.0,3,3.0,113.0
Whitefield,4144.0,5,5.0,331.0
Whitefield,1200.0,3,3.0,67.75
Whitefield,2444.0,4,4.0,145.0
Whitefield,1270.0,2,2.0,110.0
Whitefield,1660.0,3,3.0,110.0
Whitefield,1270.0,2,2.0,105.0
Whitefield,1173.0,2,2.0,78.2
Whitefield,1362.0,2,2.0,85.0
Whitefield,1457.0,3,2.0,105.0
Whitefield,1720.0,3,3.0,128.0
Whitefield,1564.0,3,3.0,103.0
Whitefield,1639.0,3,3.0,107.0
Whitefield,1760.0,3,3.0,139.0
Whitefield,613.0,1,1.0,48.0
Whitefield,1730.0,3,3.0,125.0
Whitefield,877.0,1,1.0,59.0
Yelachenahalli,1464.0,3,2.0,105.0
Yelachenahalli,2400.0,2,1.0,150.0
Yelachenahalli,1700.0,3,3.0,130.0
Yelachenahalli,1080.0,2,2.0,55.0
Yelachenahalli,1400.0,2,2.0,78.0
Yelachenahalli,1330.0,3,3.0,73.5
Yelachenahalli,800.0,2,1.0,30.0
Yelachenahalli,1100.0,2,2.0,60.0
Yelachenahalli,1365.0,3,2.0,72.0
Yelachenahalli,1103.0,2,2.0,55.0
Yelachenahalli,1000.0,2,2.0,50.0
Yelahanka,1326.0,2,2.0,78.0
Yelahanka,1705.0,3,3.0,95.0
Yelahanka,1234.0,2,2.0,80.0
Yelahanka,1315.0,2,2.0,85.0
Yelahanka,1170.0,2,2.0,62.5
Yelahanka,697.0,1,1.0,45.0
Yelahanka,2195.0,3,4.0,127.0
Yelahanka,1614.0,3,3.0,95.0
Yelahanka,628.0,1,1.0,24.0
Yelahanka,654.0,1,1.0,38.4
Yelahanka,1825.0,3,3.0,105.0
Yelahanka,1603.0,3,3.0,96.0
Yelahanka,1304.0,2,2.0,79.0
Yelahanka,1517.0,3,3.0,76.3
Yelahanka,1327.0,2,2.0,85.0
Yelahanka,1566.0,3,3.0,97.0
Yelahanka,1270.0,2,2.0,78.0
Yelahanka,1400.0,3,2.0,80.54
Yelahanka,1322.0,2,2.0,86.0
Yelahanka,1100.0,2,2.0,70.0
Yelahanka,1200.0,2,2.0,70.0
Yelahanka,4000.0,5,5.0,220.0
Yelahanka,2675.0,4,4.0,140.0
Yelahanka,654.0,1,1.0,37.0
Yelahanka,1465.0,3,3.0,80.01
Yelahanka,1692.0,3,3.0,83.0
Yelahanka,2145.0,3,3.0,125.0
Yelahanka,1322.0,2,2.0,75.0
Yelahanka,602.0,1,1.0,26.0
Yelahanka,1100.0,2,2.0,60.0
Yelahanka,1614.0,3,2.0,100.0
Yelahanka,1890.0,3,3.0,108.0
Yelahanka,1556.0,3,3.0,86.0
Yelahanka,1610.0,3,4.0,85.0
Yelahanka,1859.0,3,3.0,108.0
Yelahanka,1322.0,2,2.0,80.0
Yelahanka,2600.0,4,4.0,175.0
Yelahanka,1305.0,2,2.0,78.0
Yelahanka,1711.0,3,3.0,85.61
Yelahanka,1315.0,2,2.0,75.0
Yelahanka,3600.0,6,6.0,200.0
Yelahanka,1614.0,3,3.0,95.0
Yelahanka,1650.0,3,3.0,105.0
Yelahanka,3990.0,4,4.0,260.0
Yelahanka,1620.0,3,3.0,90.0
Yelahanka,654.0,1,1.0,36.25
Yelahanka,1614.0,3,3.0,93.0
Yelahanka,694.0,1,1.0,30.84
Yelahanka,1115.0,2,2.0,60.0
Yelahanka,2317.0,3,4.0,140.0
Yelahanka,1653.0,3,3.0,93.0
Yelahanka,654.0,1,1.0,38.0
Yelahanka,1445.0,2,2.0,82.0
Yelahanka,602.0,1,1.0,38.0
Yelahanka,697.0,1,1.0,35.0
Yelahanka,682.0,1,1.0,36.23
Yelahanka,1560.0,3,2.0,98.0
Yelahanka,1780.0,3,3.0,107.0
Yelahanka,1342.0,3,2.0,75.0
Yelahanka,1823.0,3,3.0,103.0
Yelahanka,1792.0,3,3.0,104.0
Yelahanka,1304.0,2,2.0,69.97
Yelahanka,1300.0,2,2.0,69.23
Yelahanka,1705.0,3,3.0,91.0
Yelahanka,1835.0,3,3.0,108.0
Yelahanka,1847.0,3,3.0,92.0
Yelahanka,1890.0,3,3.0,109.0
Yelahanka,700.0,1,1.0,38.0
Yelahanka,1491.0,3,3.0,85.0
Yelahanka,2088.0,4,5.0,110.0
Yelahanka,3019.0,4,6.0,190.0
Yelahanka,1600.0,3,3.0,100.0
Yelahanka,1705.0,3,3.0,85.0
Yelahanka,1350.0,3,2.0,85.0
Yelahanka,1633.0,3,3.0,110.0
Yelahanka,827.5,1,1.0,42.535
Yelahanka,1355.0,3,2.0,75.0
Yelahanka,1104.0,2,2.0,58.0
Yelahanka,1175.0,2,2.0,67.77
Yelahanka,1322.0,2,2.0,77.9
Yelahanka,602.0,1,1.0,33.0
Yelahanka,1315.0,2,2.0,77.0
Yelahanka,567.0,1,1.0,25.0
Yelahanka,602.0,1,2.0,30.0
Yelahanka,1234.0,2,2.0,80.0
Yelahanka,1267.0,2,3.0,78.0
Yelahanka,1360.0,2,2.0,78.19
Yelahanka New Town,650.0,1,1.0,33.0
Yelahanka New Town,500.0,1,1.0,20.0
Yelahanka New Town,440.0,1,1.0,16.5
Yelahanka New Town,1610.0,3,3.0,92.0
Yelahanka New Town,1700.0,3,3.0,90.0
Yelahanka New Town,650.0,1,1.0,20.0
Yelahanka New Town,350.0,1,1.0,13.5
Yelahanka New Town,1385.0,2,2.0,65.0
Yelahanka New Town,500.0,1,2.0,24.0
Yelahanka New Town,650.0,1,1.0,17.0
Yelahanka New Town,450.0,1,1.0,16.0
Yelahanka New Town,960.0,2,2.0,50.0
Yelahanka New Town,1209.0,3,2.0,65.0
Yelahanka New Town,1400.0,3,2.0,80.0
Yelahanka New Town,450.0,1,1.0,15.0
Yelahanka New Town,500.0,1,1.0,18.0
Yelahanka New Town,1420.0,3,2.0,75.0
Yelahanka New Town,2200.0,2,2.0,180.0
Yelahanka New Town,488.0,1,1.0,20.0
Yelahanka New Town,1100.0,2,2.0,58.0
Yelahanka New Town,1000.0,2,2.0,44.0
Yelahanka New Town,650.0,1,1.0,18.0
Yelahanka New Town,1740.0,3,3.0,150.0
Yelahanka New Town,1290.0,2,2.0,70.0
Yelenahalli,1240.0,2,2.0,47.12
Yelenahalli,1200.0,2,2.0,46.17
Yelenahalli,1260.0,2,2.0,47.88
Yelenahalli,1175.0,2,2.0,50.0
Yelenahalli,1650.0,3,3.0,68.0
Yelenahalli,1200.0,2,2.0,45.6
Yelenahalli,1200.0,2,2.0,46.17
Yelenahalli,1160.0,2,2.0,44.08
Yeshwanthpur,1693.0,3,3.0,108.0
Yeshwanthpur,667.0,1,1.0,36.85
Yeshwanthpur,1950.0,4,4.0,130.0
Yeshwanthpur,665.0,1,1.0,36.85
Yeshwanthpur,671.0,1,1.0,36.85
Yeshwanthpur,1277.5,2,2.0,95.815
Yeshwanthpur,668.0,1,1.0,36.85
Yeshwanthpur,1185.0,2,2.0,75.84
Yeshwanthpur,1195.0,2,2.0,100.0
Yeshwanthpur,1313.0,3,3.0,96.0
Yeshwanthpur,1400.0,2,2.0,100.0
Yeshwanthpur,673.0,1,1.0,36.85
Yeshwanthpur,717.0,2,2.0,49.475
Yeshwanthpur,605.0,1,1.0,41.745
Yeshwanthpur,669.0,1,1.0,36.85
Yeshwanthpur,3027.0,3,4.0,260.0
Yeshwanthpur,670.0,1,1.0,36.85
Yeshwanthpur,1240.0,2,2.0,80.0
Yeshwanthpur,1713.0,3,3.0,110.0
Yeshwanthpur,1144.0,2,2.0,67.0
Yeshwanthpur,1541.0,2,2.0,130.0
Yeshwanthpur,1362.0,2,2.0,100.0
Yeshwanthpur,666.0,1,1.0,36.8
Yeshwanthpur,1855.0,3,3.0,140.0
Yeshwanthpur,1165.0,2,2.0,85.0
Yeshwanthpur,1825.0,3,3.0,145.0
Yeshwanthpur,994.0,1,2.0,54.67
Yeshwanthpur,650.0,1,1.0,40.0
Yeshwanthpur,1855.0,3,3.0,140.0
Yeshwanthpur,1500.0,3,3.0,100.0
Yeshwanthpur,674.0,1,1.0,36.85
Yeshwanthpur,672.0,1,1.0,36.85
Yeshwanthpur,1195.0,2,2.0,100.0
Yeshwanthpur,1692.0,3,3.0,108.0
Yeshwanthpur,2500.0,6,5.0,185.0
Yeshwanthpur,1855.0,3,3.0,135.0
Yeshwanthpur,1876.0,3,3.0,160.0
other,2770.0,3,4.0,290.0
other,600.0,1,1.0,38.0
other,1500.0,2,2.0,185.0
other,4395.0,3,3.0,240.0
other,845.0,2,2.0,55.0
other,2511.0,3,3.0,205.0
other,1660.0,3,2.0,105.0
other,1200.0,4,4.0,155.0
other,1200.0,3,3.0,90.0
other,782.0,2,2.0,55.68
other,1800.0,3,3.0,120.0
other,945.0,2,2.0,54.0
other,1870.0,3,3.0,110.0
other,1260.0,3,2.0,85.05
other,1000.0,2,2.0,60.0
other,2795.0,3,4.0,235.0
other,1904.0,3,3.0,150.0
other,2000.0,3,3.0,175.0
other,1500.0,3,3.0,100.0
other,1783.0,3,3.0,115.0
other,912.0,3,2.0,70.0
other,1580.0,3,3.0,100.0
other,1415.0,3,3.0,78.0
other,2405.0,3,4.0,260.0
other,1500.0,2,2.0,115.0
other,1060.0,2,2.0,60.0
other,2600.0,8,8.0,180.0
other,1285.0,2,2.0,72.5
other,4050.0,3,3.0,280.0
other,3045.0,3,3.0,170.0
other,900.0,2,2.0,110.0
other,1560.0,3,3.0,115.0
other,1200.0,4,4.0,165.0
other,1645.0,3,3.0,95.0
other,1200.0,2,2.0,79.0
other,1350.0,3,2.0,140.0
other,1800.0,3,3.0,150.0
other,1762.0,3,3.0,125.0
other,1200.0,3,3.0,90.0
other,2023.71,3,3.0,275.0
other,2150.0,3,4.0,240.0
other,1800.0,3,3.0,252.0
other,3309.0,4,4.0,325.0
other,5000.0,11,9.0,360.0
other,1150.0,2,2.0,126.0
other,1270.0,2,2.0,98.0
other,1200.0,2,2.0,74.0
other,1753.0,3,3.0,120.0
other,720.0,2,2.0,45.0
other,375.0,1,2.0,26.0
other,1200.0,4,3.0,165.0
other,700.0,1,1.0,41.0
other,1595.0,3,3.0,115.0
other,1353.0,2,2.0,110.0
other,1200.0,1,2.0,85.0
other,1325.0,3,2.0,90.0
other,1056.0,2,2.0,80.0
other,1544.0,3,3.0,120.0
other,540.0,1,1.0,36.0
other,1578.0,3,3.0,180.0
other,1600.0,2,2.0,115.0
other,416.0,1,1.0,18.5
other,834.0,1,1.0,60.0
other,1125.0,3,4.0,70.0
other,3000.0,4,5.0,260.0
other,2160.0,6,5.0,250.0
other,469.0,1,1.0,25.0
other,1630.0,2,2.0,200.0
other,1200.0,3,2.0,70.0
other,1350.0,3,3.0,77.0
other,4046.0,4,4.0,445.0
other,1180.0,3,2.0,78.34
other,1355.0,2,2.0,115.0
other,600.0,1,1.0,50.0
other,1875.0,3,3.0,165.0
other,600.0,2,2.0,55.0
other,1750.0,3,3.0,120.0
other,1500.0,3,2.0,87.0
other,1092.0,3,2.0,98.5
other,1855.0,3,3.0,225.0
other,425.0,1,1.0,20.03
other,600.0,1,1.0,60.0
other,1468.0,2,2.0,140.0
other,4300.0,4,5.0,550.0
other,775.0,2,2.0,55.0
other,1352.0,3,3.0,135.0
other,1200.0,4,3.0,95.0
other,1630.0,3,3.0,194.0
other,1976.0,3,3.0,184.0
other,5500.0,4,4.0,600.0
other,1200.0,3,3.0,95.0
other,1180.0,2,2.0,69.0
other,686.0,1,1.0,17.0
other,1500.0,4,4.0,180.0
other,1282.0,2,2.0,87.0
other,1500.0,3,2.0,95.0
other,1300.0,2,1.0,115.0
other,530.0,1,1.0,20.0
other,1350.0,2,2.0,80.0
other,650.0,2,2.0,42.0
other,2400.0,8,6.0,125.0
other,950.0,1,1.0,40.0
other,1480.0,3,3.0,90.0
other,1600.0,3,3.0,90.0
other,1200.0,4,4.0,135.0
other,1500.0,3,3.0,115.0
other,1824.0,3,3.0,125.0
other,750.0,1,1.0,56.25
other,6000.0,4,5.0,400.0
other,2400.0,3,3.0,170.0
other,1500.0,3,2.0,98.0
other,3095.0,3,3.0,350.0
other,1200.0,1,1.0,28.0
other,1500.0,3,3.0,100.0
other,1560.0,5,5.0,145.0
other,1560.0,3,3.0,188.0
other,485.0,1,1.0,15.0
other,1200.0,3,3.0,130.0
other,1050.0,2,2.0,67.0
other,1596.0,3,3.0,105.0
other,1200.0,3,3.0,85.0
other,1132.0,2,2.0,67.0
other,1515.0,3,3.0,88.0
other,1380.0,2,2.0,80.0
other,4346.0,4,5.0,500.0
other,2200.0,3,3.0,187.0
other,3329.0,3,3.0,330.0
other,3600.0,4,4.0,300.0
other,3500.0,4,3.0,450.0
other,1093.0,2,2.0,65.0
other,1535.0,3,3.0,95.0
other,1100.0,2,2.0,62.7
other,2197.0,3,4.0,280.0
other,1100.0,2,2.0,60.0
other,1600.0,4,3.0,172.0
other,1450.0,3,2.0,85.0
other,2000.0,4,3.0,166.0
other,1756.0,3,3.0,100.0
other,1532.0,3,3.0,92.0
other,1650.0,3,3.0,110.0
other,1200.0,2,2.0,66.0
other,1525.0,3,2.0,122.0
other,2400.0,4,3.0,200.0
other,1000.0,2,2.0,130.0
other,3040.0,2,1.0,180.0
other,1390.0,3,3.0,120.0
other,1135.0,2,2.0,68.0
other,900.0,2,2.0,55.0
other,2500.0,3,3.0,250.0
other,1000.0,3,4.0,66.0
other,1168.0,3,3.0,70.0
other,2100.0,4,4.0,155.0
other,1515.0,3,3.0,93.93
other,2700.0,6,4.0,214.0
other,2000.0,3,3.0,210.0
other,2400.0,5,4.0,300.0
other,1760.0,3,3.0,176.0
other,595.0,1,1.0,42.0
other,1200.0,3,3.0,125.0
other,1170.0,2,2.0,86.0
other,2200.0,4,4.0,235.0
other,1200.0,1,1.0,48.0
other,1650.0,3,3.0,175.0
other,1670.0,3,3.0,91.86
other,1250.0,3,2.0,80.0
other,1650.0,3,4.0,160.0
other,800.0,2,2.0,50.0
other,1225.0,2,2.0,150.0
other,3675.0,4,4.0,367.0
other,1200.0,2,2.0,150.0
other,1350.0,2,2.0,80.0
other,1614.0,3,3.0,110.0
other,1632.0,4,3.0,145.0
other,1188.0,2,2.0,73.0
other,1480.0,3,3.0,90.0
other,680.0,2,2.0,42.0
other,955.0,2,2.0,53.55
other,2479.13,3,3.0,215.0
other,1100.0,2,2.0,106.0
other,1925.0,3,3.0,120.0
other,650.0,1,1.0,26.0
other,2000.0,3,3.0,207.0
other,1050.0,2,2.0,110.0
other,2204.0,3,2.0,305.0
other,1685.0,3,2.0,110.0
other,1550.0,3,3.0,110.0
other,500.0,1,1.0,20.0
other,3155.0,3,4.0,370.0
other,1765.0,3,3.0,105.0
other,1265.0,2,2.0,70.0
other,1012.0,2,2.0,59.0
other,1270.0,3,2.0,70.0
other,2045.0,3,4.0,154.0
other,2400.0,6,4.0,280.0
other,581.91,1,2.0,25.0
other,1158.0,3,2.0,85.0
other,925.0,2,2.0,51.0
other,1415.0,2,2.0,110.0
other,4750.0,4,5.0,600.0
other,1840.0,3,3.0,155.0
other,1200.0,3,2.0,150.0
other,1350.0,2,2.0,185.0
other,824.0,2,2.0,60.0
other,1340.0,3,2.0,100.0
other,1620.0,3,2.0,110.0
other,1533.0,3,3.0,115.0
other,1560.0,3,3.0,85.0
other,1875.0,3,2.0,235.0
other,750.0,1,1.0,25.0
other,1375.0,3,2.0,85.0
other,1500.0,3,3.0,88.0
other,1140.0,2,2.0,76.0
other,1198.0,2,2.0,84.0
other,4000.0,4,4.0,520.0
other,1370.0,2,2.0,75.0
other,1000.0,2,1.0,55.0
other,1200.0,2,2.0,125.0
other,1470.0,3,2.0,110.0
other,1050.0,1,1.0,70.0
other,1200.0,3,2.0,80.0
other,1200.0,4,4.0,169.0
other,400.0,1,1.0,14.0
other,1575.0,5,4.0,150.0
other,4800.0,4,5.0,629.0
other,1200.0,2,2.0,70.0
other,1100.0,2,2.0,60.0
other,1300.0,2,2.0,79.0
other,3500.0,4,4.0,350.0
other,1000.0,3,2.0,110.0
other,800.0,1,1.0,100.0
other,1800.0,4,4.0,145.0
other,2400.0,3,3.0,260.0
other,1533.0,3,3.0,85.0
other,1452.55,2,2.0,110.0
other,2357.0,3,3.0,151.0
other,1170.0,2,2.0,105.0
other,1411.0,3,3.0,91.72
other,3095.0,3,3.0,375.0
other,1100.0,3,3.0,78.0
other,3600.0,4,4.0,365.0
other,1945.0,3,3.0,120.0
other,1650.0,3,3.0,165.0
other,1550.0,3,2.0,150.0
other,1150.0,3,2.0,75.0
other,1200.0,3,3.0,74.0
other,1229.0,3,3.0,86.03
other,1030.0,2,2.0,61.0
other,600.0,1,1.0,32.0
other,1165.0,2,2.0,135.0
other,3000.0,4,4.0,240.0
other,1315.0,2,2.0,90.0
other,1210.0,2,2.0,72.0
other,11338.0,6,9.0,1000.0
other,30000.0,4,4.0,2100.0
other,1170.0,2,2.0,68.0
other,1600.0,2,2.0,110.0
other,1370.0,3,2.0,75.0
other,1980.0,3,3.0,224.0
other,1700.0,3,3.0,97.0
other,1900.0,3,3.0,160.0
other,1100.0,2,2.0,75.0
other,1929.0,3,3.0,115.0
other,3161.0,4,4.0,214.0
other,3515.0,3,3.0,420.0
other,1226.0,2,3.0,135.0
other,1100.0,2,2.0,70.0
other,700.0,1,1.0,41.0
other,3000.0,3,3.0,250.0
other,1100.0,2,2.0,61.0
other,1260.0,1,1.0,41.0
other,1500.0,1,1.0,37.5
other,600.0,1,1.0,17.0
other,1165.0,2,2.0,75.0
other,1272.0,3,4.0,75.0
other,1600.0,5,5.0,140.0
other,1000.0,3,2.0,65.0
other,2400.0,3,4.0,325.0
other,1463.0,2,1.0,142.0
other,2401.0,3,3.0,185.0
other,1670.0,4,3.0,135.0
other,1875.0,3,2.0,235.0
other,1200.0,3,3.0,90.0
other,890.0,1,1.0,75.0
other,2400.0,3,3.0,290.0
other,1690.0,3,3.0,100.0
other,1350.0,2,2.0,90.0
other,1460.0,3,3.0,88.0
other,1685.0,3,3.0,95.0
other,800.0,1,1.0,52.0
other,4000.0,4,5.0,280.0
other,792.0,2,2.0,70.0
other,2400.0,5,5.0,235.0
other,461.82,1,1.0,31.7
other,1500.0,3,2.0,85.0
other,1260.0,2,2.0,75.0
other,12000.0,10,12.0,525.0
other,2820.0,3,3.0,285.0
other,1950.0,3,3.0,130.0
other,1350.0,3,2.0,140.0
other,4051.0,4,4.0,345.0
other,2100.0,3,3.0,170.0
other,1991.0,3,3.0,160.0
other,1200.0,3,3.0,66.0
other,3000.0,4,4.0,342.0
other,2400.0,6,6.0,245.0
other,1375.0,2,2.0,105.0
other,1693.0,3,3.0,108.0
other,1150.0,3,2.0,77.5
other,1058.0,2,2.0,60.0
other,900.0,1,1.0,30.0
other,1672.0,3,3.0,150.0
other,1250.0,3,3.0,139.0
other,1468.0,2,3.0,130.0
other,1480.0,3,2.0,145.0
other,2280.0,3,3.0,285.0
other,2000.0,3,3.0,200.0
other,1080.0,3,2.0,75.0
other,2400.0,3,2.0,150.0
other,1125.0,2,2.0,75.0
other,1596.0,3,3.0,95.0
other,1639.0,3,3.0,123.0
other,1740.0,3,3.0,199.0
other,1372.0,3,2.0,90.0
other,6200.0,5,5.0,720.0
other,925.0,2,2.0,63.0
other,1200.0,4,3.0,95.0
other,1200.0,2,2.0,79.0
other,2500.0,3,3.0,270.0
other,1584.0,4,3.0,145.0
other,1570.0,3,3.0,115.0
other,3000.0,3,3.0,400.0
other,850.0,2,2.0,55.0
other,1750.0,3,3.0,180.0
other,1500.0,2,1.0,160.0
other,2100.0,6,6.0,275.0
other,1575.0,4,5.0,158.0
other,705.0,1,1.0,36.5
other,1340.0,3,3.0,77.0
other,1260.0,1,1.0,41.0
other,1200.0,2,2.0,125.0
other,1270.0,4,2.0,175.0
other,1200.0,3,3.0,130.0
other,3595.0,4,6.0,360.0
other,3100.0,4,5.0,385.0
other,1200.0,4,4.0,150.0
other,3259.0,3,3.0,270.0
other,1350.0,2,2.0,100.0
other,596.0,1,1.0,42.0
other,10000.0,16,16.0,550.0
other,1200.0,4,4.0,110.0
other,1910.0,3,3.0,190.0
other,1750.0,3,3.0,149.0
other,985.0,2,2.0,63.0
other,1300.0,2,2.0,129.0
other,1490.0,3,2.0,88.0
other,650.0,1,1.0,30.0
other,1500.0,3,2.0,89.99
other,1350.0,4,4.0,145.0
other,910.0,1,1.0,42.0
other,1200.0,3,3.0,130.0
other,532.0,1,1.0,22.49
other,1060.0,3,3.0,62.0
other,1550.0,2,2.0,160.0
other,1000.0,2,2.0,80.0
other,1500.0,3,2.0,97.0
other,1865.0,3,4.0,140.0
other,1200.0,3,3.0,120.0
other,3500.0,4,4.0,245.0
other,1320.0,3,2.0,73.0
other,2150.0,6,6.0,205.0
other,675.0,2,3.0,52.0
other,1801.0,3,3.0,139.0
other,2990.0,4,4.0,324.0
other,2400.0,2,2.0,160.0
other,1150.0,2,2.0,75.0
other,1200.0,3,3.0,165.0
other,1390.0,3,2.0,80.0
other,1550.0,3,2.0,90.0
other,1500.0,3,3.0,87.0
other,1500.0,4,4.0,110.0
other,1839.0,3,3.0,165.0
other,900.0,2,2.0,70.0
other,1500.0,3,3.0,149.0
other,750.0,1,2.0,50.0
other,600.0,2,3.0,75.0
other,1500.0,1,1.0,19.5
other,1200.0,2,2.0,70.0
other,1200.0,2,2.0,160.0
other,1904.0,3,3.0,155.0
other,2770.0,3,4.0,315.0
other,813.0,1,1.0,39.0
other,1630.0,3,2.0,97.78
other,2425.0,4,4.0,173.0
other,1280.0,2,2.0,75.0
other,735.0,1,1.0,75.0
other,500.0,1,1.0,24.0
other,1200.0,3,4.0,145.0
other,1200.0,2,2.0,100.0
other,1200.0,3,3.0,160.0
other,1265.0,3,2.0,82.0
other,1030.0,2,2.0,77.25
other,2000.0,3,3.0,160.0
other,1575.0,3,3.0,93.0
other,1300.0,3,2.0,70.0
other,3100.0,3,3.0,250.0
other,1190.0,2,2.0,100.0
other,1827.0,3,3.0,100.0
other,1500.0,3,3.0,95.0
other,1645.0,3,3.0,95.0
other,1200.0,4,4.0,140.0
other,1097.0,2,2.0,65.0
other,1600.0,4,3.0,165.0
other,900.0,2,2.0,110.0
other,1200.0,2,2.0,125.0
other,1355.0,2,2.0,75.0
other,1260.0,4,4.0,150.0
other,7500.0,4,4.0,900.0
other,4104.0,4,4.0,360.0
other,2080.0,2,2.0,150.0
other,1505.0,2,2.0,90.0
other,1200.0,3,3.0,95.75
other,1810.0,3,4.0,148.0
other,1530.0,3,2.0,97.0
other,1500.0,3,2.0,130.0
other,1400.0,2,2.0,80.0
other,1533.0,3,3.0,150.0
other,3730.0,4,6.0,450.0
other,745.0,2,2.0,50.0
other,1355.0,2,2.0,95.0
other,833.0,1,1.0,49.0
other,3000.0,4,5.0,270.0
other,1220.0,2,2.0,68.0
other,3811.0,4,3.0,475.0
other,1545.0,3,3.0,85.0
other,1350.0,2,2.0,110.0
other,1200.0,3,2.0,68.0
other,2000.0,5,4.0,180.0
other,1280.0,4,4.0,115.0
other,1200.0,3,3.0,85.0
other,1655.0,3,3.0,155.0
other,1150.0,2,2.0,74.0
other,1200.0,3,2.0,108.0
other,1200.0,2,2.0,75.0
other,1500.0,2,2.0,203.0
other,4500.0,9,9.0,500.0
other,1550.0,3,3.0,160.0
other,1758.0,3,3.0,95.0
other,3179.0,4,5.0,351.0
other,1200.0,2,3.0,85.0
